"reason","institution","removed_path","kept_path","removed_name","kept_name","bytes","sha256"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임2)한국은행 대구경북본부 중소기업 지원자금 운용기준 전문_24.12월.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임2)한국은행 대구경북본부 중소기업 지원자금 운용기준 전문_24.12월.pdf","(붙임2)한국은행 대구경북본부 중소기업 지원자금 운용기준 전문_24.12월.hwp","(붙임2)한국은행 대구경북본부 중소기업 지원자금 운용기준 전문_24.12월.pdf","83456","843d4e0e0b2d7e60482c0e5d91f225b629f86ce11b035efaf46d1ecdaa449edf"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임2)한국은행 대구경북본부 중소기업 지원자금 운용기준 전문_24.3월.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임2)한국은행 대구경북본부 중소기업 지원자금 운용기준 전문_24.3월.pdf","(붙임2)한국은행 대구경북본부 중소기업 지원자금 운용기준 전문_24.3월.hwp","(붙임2)한국은행 대구경북본부 중소기업 지원자금 운용기준 전문_24.3월.pdf","83456","b3a7a7352b491c3858cb9f9b9c1590af5b6b97b26898cea3763e3e0d0951aa2d"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 2026.1분기중 울산지역 금융기관 여수신 동향_F.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 2026.1분기중 울산지역 금융기관 여수신 동향_F.pdf","(붙임3) 2026.1분기중 울산지역 금융기관 여수신 동향_F.hwp","(붙임3) 2026.1분기중 울산지역 금융기관 여수신 동향_F.pdf","321536","fb9fd0edb388dd0e34145a644792014d106d7bbf4316582f6b2f2374cc29870e"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 경기본부 중소기업 지원자금 운용기준」 전문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 경기본부 중소기업 지원자금 운용기준」 전문.pdf","(붙임3) 「한국은행 경기본부 중소기업 지원자금 운용기준」 전문.hwp","(붙임3) 「한국은행 경기본부 중소기업 지원자금 운용기준」 전문.pdf","296448","f79d202f72339e0350f14108e1563233d28ccd1ef4bafeededd815f066effbba"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 경남본부 중소기업 지원자금 운용기준」 전문(2022.1).hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 경남본부 중소기업 지원자금 운용기준」 전문(2022.1).pdf","(붙임3) 「한국은행 경남본부 중소기업 지원자금 운용기준」 전문(2022.1).hwp","(붙임3) 「한국은행 경남본부 중소기업 지원자금 운용기준」 전문(2022.1).pdf","253952","afb1c2782cea04ca720e2d0a96895c0e6014b622fb1e09ca3f8ca45030c6cacd"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 경남본부 중소기업 지원자금 운용기준」 전문(2022.10)_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 경남본부 중소기업 지원자금 운용기준」 전문(2022.10)_f.pdf","(붙임3) 「한국은행 경남본부 중소기업 지원자금 운용기준」 전문(2022.10)_f.hwp","(붙임3) 「한국은행 경남본부 중소기업 지원자금 운용기준」 전문(2022.10)_f.pdf","98816","7c42219b6e6cabe77a5233840d4bccbc2ea0a48f21d1c20df67390869441b9bd"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 경남본부 중소기업 지원자금 운용기준」 전문(2023.3).hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 경남본부 중소기업 지원자금 운용기준」 전문(2023.3).pdf","(붙임3) 「한국은행 경남본부 중소기업 지원자금 운용기준」 전문(2023.3).hwp","(붙임3) 「한국은행 경남본부 중소기업 지원자금 운용기준」 전문(2023.3).pdf","187904","1cb2e4d5cd7bb2bea94ac132f077e51c260faf7c9c5a71ec4ae5ca140c79bc22"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 경남본부 중소기업 지원자금 운용기준」 전문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 경남본부 중소기업 지원자금 운용기준」 전문.pdf","(붙임3) 「한국은행 경남본부 중소기업 지원자금 운용기준」 전문.hwp","(붙임3) 「한국은행 경남본부 중소기업 지원자금 운용기준」 전문.pdf","98816","2af4b78a8498e0c4ede3966d11484d6359fd3476704885e46405b29f7ee917c0"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 경남본부 지방중소기업지원 프로그램 운용기준」 전문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 경남본부 지방중소기업지원 프로그램 운용기준」 전문.pdf","(붙임3) 「한국은행 경남본부 지방중소기업지원 프로그램 운용기준」 전문.hwp","(붙임3) 「한국은행 경남본부 지방중소기업지원 프로그램 운용기준」 전문.pdf","118784","e69e0852d8b183c1ab7c61cda0b112c47666b19821e9e51fa47c53d798ea641c"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 대구경북본부 중소기업 지원자금 운용기준」 전문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 대구경북본부 중소기업 지원자금 운용기준」 전문.pdf","(붙임3) 「한국은행 대구경북본부 중소기업 지원자금 운용기준」 전문.hwp","(붙임3) 「한국은행 대구경북본부 중소기업 지원자금 운용기준」 전문.pdf","152064","6e8ad26845aa14d2e83b0b7b141d21b2ea9a3de5e065439cad5ff9abff3095b1"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 대구경북본부 중소기업 지원자금 운용기준」 전문_F.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 대구경북본부 중소기업 지원자금 운용기준」 전문_F.pdf","(붙임3) 「한국은행 대구경북본부 중소기업 지원자금 운용기준」 전문_F.hwp","(붙임3) 「한국은행 대구경북본부 중소기업 지원자금 운용기준」 전문_F.pdf","80384","d28e1927a0c34dbe0f228d34e10cfdb4096d4bfe8bca473d0aa71d1259e199cc"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 전문(2408)_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 전문(2408)_f.pdf","(붙임3) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 전문(2408)_f.hwp","(붙임3) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 전문(2408)_f.pdf","86528","de4a7d474fdaae79787fffa70512db8382b6339b68e53c31c8ad709b9673d7e8"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 전문(2506)_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 전문(2506)_f.pdf","(붙임3) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 전문(2506)_f.hwp","(붙임3) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 전문(2506)_f.pdf","87552","2d9ba923e30a50474f4601d9b170ff2018976c1b472d9de9fd2e07019d4ca6b6"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 전문(2508)_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 전문(2508)_f.pdf","(붙임3) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 전문(2508)_f.hwp","(붙임3) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 전문(2508)_f.pdf","87552","59e8842987150f38d346ad605733f37e1c91dcf61f08a43a52803cd7beb47906"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 인천본부 중소기업 지원자금 운용기준」 전문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 인천본부 중소기업 지원자금 운용기준」 전문.pdf","(붙임3) 「한국은행 인천본부 중소기업 지원자금 운용기준」 전문.hwp","(붙임3) 「한국은행 인천본부 중소기업 지원자금 운용기준」 전문.pdf","103424","c013dcfaca3ddf0b6a6e3a47643354ab817bd12123b9524b5dbcfe692aa557a1"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 전북본부 지방중소기업지원 프로그램 운용기준」 전문_개정후.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 「한국은행 전북본부 지방중소기업지원 프로그램 운용기준」 전문_개정후.pdf","(붙임3) 「한국은행 전북본부 지방중소기업지원 프로그램 운용기준」 전문_개정후.hwp","(붙임3) 「한국은행 전북본부 지방중소기업지원 프로그램 운용기준」 전문_개정후.pdf","75776","f4d6623c77d9556aba37ec71fc83c521ed9b80eaa2304110ee20e5830aeeed56"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 개인정보 수집 및 이용에 대한 동의서.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 개인정보 수집 및 이용에 대한 동의서.pdf","(붙임3) 개인정보 수집 및 이용에 대한 동의서.hwp","(붙임3) 개인정보 수집 및 이용에 대한 동의서.pdf","79872","d6a616361a60a05fa7a0e2d6bbc2da89e4320ae70eeabc0aa022ffcfe6cbf20e"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 대구경북본부 중소기업 지원자금 운용기준 전문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 대구경북본부 중소기업 지원자금 운용기준 전문.pdf","(붙임3) 대구경북본부 중소기업 지원자금 운용기준 전문.hwp","(붙임3) 대구경북본부 중소기업 지원자금 운용기준 전문.pdf","98304","437f6c7eca051edb58bdf92692b6b0a888545086cebc184c3dde48c49f8faf99"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 강릉본부 중소기업 지원자금 운용기준 전문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 강릉본부 중소기업 지원자금 운용기준 전문.pdf","(붙임3) 한국은행 강릉본부 중소기업 지원자금 운용기준 전문.hwp","(붙임3) 한국은행 강릉본부 중소기업 지원자금 운용기준 전문.pdf","103936","4bc5f316bbcb4b25afbe011ce5ebf9a427af2821e0093bbb161cbe3c24a986c9"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 강릉본부 중소기업 지원자금 운용기준 전문_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 강릉본부 중소기업 지원자금 운용기준 전문_f.pdf","(붙임3) 한국은행 강릉본부 중소기업 지원자금 운용기준 전문_f.hwp","(붙임3) 한국은행 강릉본부 중소기업 지원자금 운용기준 전문_f.pdf","148480","3079b06c72d12d97798de5938152a73e2447f1b83a9afacee416fa3043cec807"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 금융중개지원대출관련 지방중소기업지원 프로그램 운용절차 전문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 금융중개지원대출관련 지방중소기업지원 프로그램 운용절차 전문.pdf","(붙임3) 한국은행 금융중개지원대출관련 지방중소기업지원 프로그램 운용절차 전문.hwp","(붙임3) 한국은행 금융중개지원대출관련 지방중소기업지원 프로그램 운용절차 전문.pdf","55296","60f073a24c2825e8118ae17fbbcaea6982c39458f7b9c45a02e8b99777a62db7"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 목포본부 지방중소기업지원 프로그램 운용기준 전문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 목포본부 지방중소기업지원 프로그램 운용기준 전문.pdf","(붙임3) 한국은행 목포본부 지방중소기업지원 프로그램 운용기준 전문.hwp","(붙임3) 한국은행 목포본부 지방중소기업지원 프로그램 운용기준 전문.pdf","70656","62c73c4b2bd4c8724bfe19a790873263e7bc68426d62b1ae798c175d14366df2"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 울산본부 지방중소기업지원 프로그램 운용기준 전문(25.10.29)_F.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 울산본부 지방중소기업지원 프로그램 운용기준 전문(25.10.29)_F.pdf","(붙임3) 한국은행 울산본부 지방중소기업지원 프로그램 운용기준 전문(25.10.29)_F.hwp","(붙임3) 한국은행 울산본부 지방중소기업지원 프로그램 운용기준 전문(25.10.29)_F.pdf","73216","84adfe1b73dcc5440de2694312c6c54d81ec0d42fe61fae9b0a88fc8b7af63ea"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 울산본부 지방중소기업지원 프로그램 운용기준 전문(25.10월)_F.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 울산본부 지방중소기업지원 프로그램 운용기준 전문(25.10월)_F.pdf","(붙임3) 한국은행 울산본부 지방중소기업지원 프로그램 운용기준 전문(25.10월)_F.hwp","(붙임3) 한국은행 울산본부 지방중소기업지원 프로그램 운용기준 전문(25.10월)_F.pdf","72704","c2b87be10f55c7df9eef8ae9be32c10c02ca478be50061378cf833daf863f02c"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 울산본부 지방중소기업지원 프로그램 운용기준 전문(25.6월)_F.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 울산본부 지방중소기업지원 프로그램 운용기준 전문(25.6월)_F.pdf","(붙임3) 한국은행 울산본부 지방중소기업지원 프로그램 운용기준 전문(25.6월)_F.hwp","(붙임3) 한국은행 울산본부 지방중소기업지원 프로그램 운용기준 전문(25.6월)_F.pdf","72192","e08a250df64e7a9f2251819ece20d3056faa45467549c12f00be62e43ef247fb"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 울산본부 지방중소기업지원 프로그램 운용기준 전문(26.2.11)_F.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 울산본부 지방중소기업지원 프로그램 운용기준 전문(26.2.11)_F.pdf","(붙임3) 한국은행 울산본부 지방중소기업지원 프로그램 운용기준 전문(26.2.11)_F.hwp","(붙임3) 한국은행 울산본부 지방중소기업지원 프로그램 운용기준 전문(26.2.11)_F.pdf","73216","61321de92a382d06ab7223b384d82f911864fe03ef4769056926f1e80dfcba78"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 충북본부 중소기업 지원자금 운용기준 전문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 충북본부 중소기업 지원자금 운용기준 전문.pdf","(붙임3) 한국은행 충북본부 중소기업 지원자금 운용기준 전문.hwp","(붙임3) 한국은행 충북본부 중소기업 지원자금 운용기준 전문.pdf","95232","9dd8a9a294d21bfaa58d769ae48086b58a3f60c766128f941b4f552b0a81b434"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 충북본부 중소기업 지원자금 운용기준 전문_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3) 한국은행 충북본부 중소기업 지원자금 운용기준 전문_f.pdf","(붙임3) 한국은행 충북본부 중소기업 지원자금 운용기준 전문_f.hwp","(붙임3) 한국은행 충북본부 중소기업 지원자금 운용기준 전문_f.pdf","95232","11145510cd343098758e2bf8dab1feb729e0bce58c8bf0a70f208c3104e382ec"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)2020년6월 운용기준 전문_강원본부.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)2020년6월 운용기준 전문_강원본부.pdf","(붙임3)2020년6월 운용기준 전문_강원본부.hwp","(붙임3)2020년6월 운용기준 전문_강원본부.pdf","135168","eeaf61242884fcd32108752d9a0e80cff13cc21ee17d93072f69f8f1f15b6270"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)_「한국은행 부산본부 중소기업 지원자금 운용기준」 전문(개정후)_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)_「한국은행 부산본부 중소기업 지원자금 운용기준」 전문(개정후)_f.pdf","(붙임3)_「한국은행 부산본부 중소기업 지원자금 운용기준」 전문(개정후)_f.hwp","(붙임3)_「한국은행 부산본부 중소기업 지원자금 운용기준」 전문(개정후)_f.pdf","157184","6c5d12b79bae52fcab8749c602c27bf8f815b6adc70b57466dbe44a1d855e84b"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)_「한국은행 부산본부 중소기업 지원자금 운용기준」 전문(개정후)_게시.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)_「한국은행 부산본부 중소기업 지원자금 운용기준」 전문(개정후)_게시.pdf","(붙임3)_「한국은행 부산본부 중소기업 지원자금 운용기준」 전문(개정후)_게시.hwp","(붙임3)_「한국은행 부산본부 중소기업 지원자금 운용기준」 전문(개정후)_게시.pdf","114688","28c87d14bc8c0bcb5bc2e1c25fb5a40cda2ae76843c014b25fd52806965f826d"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)_「한국은행_경기본부_중소기업_지원자금_운용기준」_전문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)_「한국은행_경기본부_중소기업_지원자금_운용기준」_전문.pdf","(붙임3)_「한국은행_경기본부_중소기업_지원자금_운용기준」_전문.hwp","(붙임3)_「한국은행_경기본부_중소기업_지원자금_운용기준」_전문.pdf","104448","cc14d4b726c956594b53f0ce8f6818f207a0dd2d4ca0ec0fa28ef61ebe1a3b63"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)「한국은행 목포본부 중소기업 지원자금 운용기준」 전문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)「한국은행 목포본부 중소기업 지원자금 운용기준」 전문.pdf","(붙임3)「한국은행 목포본부 중소기업 지원자금 운용기준」 전문.hwp","(붙임3)「한국은행 목포본부 중소기업 지원자금 운용기준」 전문.pdf","196608","f284e93822a9486566f2cbf80c95a2d3387fe1ea1de946d02afd7194095c19db"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)「한국은행 부산본부 중소기업 지원자금 운용기준」 전문(개정후).hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)「한국은행 부산본부 중소기업 지원자금 운용기준」 전문(개정후).pdf","(붙임3)「한국은행 부산본부 중소기업 지원자금 운용기준」 전문(개정후).hwp","(붙임3)「한국은행 부산본부 중소기업 지원자금 운용기준」 전문(개정후).pdf","278528","84230fe44f106a1d5f3053c18f5e790ec30f1dfed42f78dcfb216ec10f6fc267"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)「한국은행 부산본부 중소기업 지원자금 운용기준」 전문(개정후)_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)「한국은행 부산본부 중소기업 지원자금 운용기준」 전문(개정후)_f.pdf","(붙임3)「한국은행 부산본부 중소기업 지원자금 운용기준」 전문(개정후)_f.hwp","(붙임3)「한국은행 부산본부 중소기업 지원자금 운용기준」 전문(개정후)_f.pdf","136704","11dd88b40625c2b8df7136a7f672c25724f454331a44c1e94d640f4ba98cdc39"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)「한국은행 부산본부 중소기업 지원자금 운용기준」 전문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)「한국은행 부산본부 중소기업 지원자금 운용기준」 전문.pdf","(붙임3)「한국은행 부산본부 중소기업 지원자금 운용기준」 전문.hwp","(붙임3)「한국은행 부산본부 중소기업 지원자금 운용기준」 전문.pdf","140288","f9f8268783d5246971a4c7bc28056cc682f03ebb037d67d87d99d043b8ce896b"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)강원본부 중소기업 지원자금 운용기준 전문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)강원본부 중소기업 지원자금 운용기준 전문.pdf","(붙임3)강원본부 중소기업 지원자금 운용기준 전문.hwp","(붙임3)강원본부 중소기업 지원자금 운용기준 전문.pdf","192000","51d2c5994955c60fceeef2f05db9a6c0af6451b67ca441e692447a33d9f8292b"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)강원본부 중소기업 지원자금 운용기준 전문_2311.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)강원본부 중소기업 지원자금 운용기준 전문_2311.pdf","(붙임3)강원본부 중소기업 지원자금 운용기준 전문_2311.hwp","(붙임3)강원본부 중소기업 지원자금 운용기준 전문_2311.pdf","100352","3c474c2775b5d4f1f76f6c078e815fe7cfdb4e9ddc149e203c9e78f1455bd5da"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)대구경북본부 중소기업 지원자금 운용기준 전문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)대구경북본부 중소기업 지원자금 운용기준 전문.pdf","(붙임3)대구경북본부 중소기업 지원자금 운용기준 전문.hwp","(붙임3)대구경북본부 중소기업 지원자금 운용기준 전문.pdf","102400","9b80395b4044a5955cd940ff4a9b9eec65996d1acdd54c9ad43f5f4748dd0c36"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)운용기준 전문(개정후).hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)운용기준 전문(개정후).pdf","(붙임3)운용기준 전문(개정후).hwp","(붙임3)운용기준 전문(개정후).pdf","98304","4ded40101116fd1819b02352886599923ee03fc78278fee44d27ecc1cf415b92"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)한국은행 강릉본부 중소기업 지원자금 운용기준 전문(안).hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)한국은행 강릉본부 중소기업 지원자금 운용기준 전문(안).pdf","(붙임3)한국은행 강릉본부 중소기업 지원자금 운용기준 전문(안).hwp","(붙임3)한국은행 강릉본부 중소기업 지원자금 운용기준 전문(안).pdf","181760","055ce9982bb312a450b3cdb04ed8f4437ac3cb4269225e6414cd564447aeb72f"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)한국은행 강릉본부 중소기업 지원자금 운용기준 전문).hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)한국은행 강릉본부 중소기업 지원자금 운용기준 전문).pdf","(붙임3)한국은행 강릉본부 중소기업 지원자금 운용기준 전문).hwp","(붙임3)한국은행 강릉본부 중소기업 지원자금 운용기준 전문).pdf","57856","f9f360c9d27bfde6444ef2e867ee22ee71312dacd30fb3633ec26c3087f7a0ef"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)한국은행 경기본부 중소기업 지원자금 운용기준 전문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임3)한국은행 경기본부 중소기업 지원자금 운용기준 전문.pdf","(붙임3)한국은행 경기본부 중소기업 지원자금 운용기준 전문.hwp","(붙임3)한국은행 경기본부 중소기업 지원자금 운용기준 전문.pdf","101376","8adf3db6bcfd611714f3d147eed31c86cb99adc774cca1c1010673056cf4664b"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\1. 2026년 6월 기업경기조사 결과 및 경제심리지수(ESI)(국문)_vF.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\1. 2026년 6월 기업경기조사 결과 및 경제심리지수(ESI)(국문)_vF.pdf","1. 2026년 6월 기업경기조사 결과 및 경제심리지수(ESI)(국문)_vF.hwp","1. 2026년 6월 기업경기조사 결과 및 경제심리지수(ESI)(국문)_vF.pdf","745984","7dc8f5255bb87fd3a5d840d083912081ab75e60aa6b80180ba0a383631239a7b"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\1. 부산지역 경제동향(2026년 5월호).hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\1. 부산지역 경제동향(2026년 5월호).pdf","1. 부산지역 경제동향(2026년 5월호).hwp","1. 부산지역 경제동향(2026년 5월호).pdf","1303040","59fb9fe21f855fd0675a172392cda9b1daa6f76ff8db32863015ccece5023965"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\1. 운용기준 개정 내용.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\1. 운용기준 개정 내용.pdf","1. 운용기준 개정 내용.hwp","1. 운용기준 개정 내용.pdf","52736","1ece444d53d4f4b3e379188b9941b785c4470b07619da77bc09a775ce7f58cec"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\1. 일반사무보조원 모집안내문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\1. 일반사무보조원 모집안내문.pdf","1. 일반사무보조원 모집안내문.hwp","1. 일반사무보조원 모집안내문.pdf","58880","f0cfcb361917ba58a4a4917d0f6c532fb9b8cf978ae3a8450e40fbfe1ad41a8f"
